input_company_name,input_main_country,input_main_region,input_main_city,company_name,main_country,main_region,main_city,long_description,main_industry,website_domain,website_url,country_match,region_match,city_match,name_keyword_match,name_count_keyword,description_keyword_match
telenor danmark holding a/s,denmark,capital region of denmark,copenhagen,cph raft,denmark,capital region of denmark,copenhagen,"mød teamet som elsker at skabe mindeværdige og sikre oplevelser på vandet. at skabe mindeværdige oplevelser på vandet er visionen, og den har har drevet os igennem fantastiske projekter, relationer og partnerskaber. vi tager ansvar ved, at vores produkter og projekter først og fremmest skabes ud for rammer, der skaber sikkerhed og tryghed. dernæst tager vi ansvar ved hjælp af en bæredygtig model, hvor vi anvender partnerskaber og ny teknologi der passer på naturen i havneområderne. vi arbejder med fællesskab ved at inkludere borgere, aktører, kunder og erhvervsdrivende, fordi vi ved, at flere hjerner tænker bedre end én, og fordi projekter kan løftes højere i fællesskab. på den måde kommer fællesskab og ejerskab til at gå hånd i hånd. fordi et partnerskab er bedst, når begge vinder på det, arbejder vi altid med gensidig værdi, både når det er et partnerskab med en virksomhed, og når det er et partnerskab med naturen. vi har mange samarbejdspartnere med stærke kompetencer, som er med til at løfte os, ligesom vi med et innovativt koncept hjælper til at løfte dem.",passenger transport services,cphraftent.com,https://www.cphraftent.com/,True,True,True,True,2,True
telenor digital as,norway,viken,bærum,telenor towers,norway,viken,bærum,"they are towers, masts, and buildings strategically placed across the nordic region and provide services for mobile networks, fiber networks, and cable tv, as well as radio and tv signals. through our colocation services we offer space in our masts, towers and buildings for our clients' equipment. we have extensive experience with colocation, over 100 years to be specific. alongside many of our sites sits smaller and bigger equipment spaces and cabins, prepared to host our clients' equipment in a safe environment. we provide services to several industries: mobile, broadband, radio/tv and critical communication network. here's from our site in brummundal, norway, that is now ready for service. at telenor towers, we specialize in providing robust services designed to ensure wide coverage and superb service quality. our solutions are built around three core modules: antenna hosting, equipment housing, and power services. our solutions include: – panel antennas: ideal for 5g and 4g, providing broad coverage and high-speed connectivity. – dish antennas: perfect for targeted or long-range communications. – whip antennas: reliable and durable options for mobile communications and iot connectivity. – grid antennas: suitable for long-distance or rural connectivity. – rru radio modules: enhance radio signal processing and transmission.",telecommunication services,telenortowers.com,https://www.telenortowers.com/,True,True,True,True,2,True
telenor fiber as,norway,viken,bærum,telenor towers,norway,viken,bærum,"they are towers, masts, and buildings strategically placed across the nordic region and provide services for mobile networks, fiber networks, and cable tv, as well as radio and tv signals. through our colocation services we offer space in our masts, towers and buildings for our clients' equipment. we have extensive experience with colocation, over 100 years to be specific. alongside many of our sites sits smaller and bigger equipment spaces and cabins, prepared to host our clients' equipment in a safe environment. we provide services to several industries: mobile, broadband, radio/tv and critical communication network. here's from our site in brummundal, norway, that is now ready for service. at telenor towers, we specialize in providing robust services designed to ensure wide coverage and superb service quality. our solutions are built around three core modules: antenna hosting, equipment housing, and power services. our solutions include: – panel antennas: ideal for 5g and 4g, providing broad coverage and high-speed connectivity. – dish antennas: perfect for targeted or long-range communications. – whip antennas: reliable and durable options for mobile communications and iot connectivity. – grid antennas: suitable for long-distance or rural connectivity. – rru radio modules: enhance radio signal processing and transmission.",telecommunication services,telenortowers.com,https://www.telenortowers.com/,True,True,True,True,2,True
telenor global services as,norway,viken,bærum,telenor cloud services as,norway,viken,bærum,,,,,True,True,True,True,3,False
telenor global shared services pakistan (private) limited,pakistan,islamabad capital territory,islamabad,shared services,pakistan,sindh,karachi division,"with a wide array of enterprise services, our goal is to empower businesses with cutting-edge technology, foster continuous learning, provide strategic consulting, and offer efficient outsourcing solutions. shared services offer transformative solutions for businesses worldwide which harness cutting-edge technologies like ai, ml, cloud computing, and data analytics. from software development to cybersecurity, our tailored services propel businesses forward. trust shared services as your strategic partner for leveraging technology to gain a competitive edge. shared services provides exceptional outsourcing solutions with skilled professionals and delivery centers worldwide. these services include it support and customer services with proven methodologies and commitment to quality to ensure seamless experience. trust shared services for efficient handling of your needs, allowing you to focus on your core business. with a team of seasoned consultants and industry experts, we offer strategic insights, innovative solutions, and practical guidance to help you navigate complex challenges and achieve your goals.",software & it services,sharedservices.com.pk,https://sharedservices.com.pk/,True,False,False,True,4,True
telenor go pte. ltd.,singapore,central,singapore,telenor asia,singapore,central,singapore,"for over 25 years, our telecommunications companies have accelerated mobile adoption in asia. our diverse teams are dedicated to broadening access to life-changing innovations and advancing national digital agendas with a firm commitment to responsible business. with operations in bangladesh, malaysia, pakistan and thailand, telenor asia is headquartered in singapore and part of telenor group, which is listed on the oslo stock exchange under the ticker tel. true corporation formed. #1 operator in thailand. (dtac merged with true). celcomdigi established. #1 operator in malaysia. (digi merged with celcom). collaborating behind the scenes helps connect more telcos to the digital universe, says telenor linx 22 december 2023. with more and more telco groups focused on building scale, are partnerships crucial for telcos to. and telenor asia's digital lives dec.",telecommunication services,telenorasia.com,https://telenorasia.com/,True,True,True,True,2,True
telenor ldi communications (pvt.) limited,pakistan,islamabad capital territory,islamabad,telenor packages,pakistan,,,"the housewives also choose the packages to gup shup their friends and family members at night. so telenor offers latest call packages for students, housewife and other persons. telenor also offers latest sim lagao offer 2024 for prepaid customers.",telecommunication services,telenorpackages.com.pk,https://telenorpackages.com.pk/,True,False,False,True,2,True
telenor norge as,norway,viken,bærum,telenor norges,norway,viken,bærum,"telenor id is a single sign-on (sso) authentication solution, free to use by anyone even without becoming a telenor subscriber. telenor is a mobile operator, and thus we have access to some unique security measures enabling ""automatic recognition"". telenor id is a global login solution used in all countries where the telenor brand operates a mobile network. these countries currently include norway, sweden, denmark, and pakistan. in norway, we integrate 43 services utilizing and providing the one-click sso convenience. telenor id provides quick, easy, and secure access to all mytelenor apps and services in each market. mytelenor is the service telenor provides for self-service management of your mobile subscriptions. gdpr is short for the general data protection regulation to ensure european consumers' digital privacy.",telecommunication services,telenor.no,http://www.telenor.no/,True,True,True,True,3,True
telenor norge as,norway,viken,bærum,telenor norges pressesenter,norway,viken,bærum,"wholesale mobilportefølje gir dere tilgang til norges råeste mobilnett, som gjentatte ganger er kåret til best i test.",telecommunication services,telenorwholesale.no,https://www.telenorwholesale.no/,True,True,True,True,3,True
telenor pakistan,pakistan,islamabad capital territory,islamabad,telenor pakistan,pakistan,islamabad capital territory,islamabad,"telenor pakistan (pvt.) limited is a pakistani wireless network operator headquartered in islamabad, pakistan. khurrum ashfaque is the current chief executive officer (ceo). telenor started its operations in pakistan in march 2005. over the years, telenor invested more than $2 billion in terms of foreign direct investment (fdi) in pakistan. in december 2023, telenor asa decided to sell its subsidiary, telenor pakistan, to ptcl for $385 million.",telecommunication services,telenor.com.pk,http://www.telenor.com.pk/,True,True,True,True,3,True
telenor procurement company pte. ltd.,singapore,central,singapore,telenor asia,singapore,central,singapore,"for over 25 years, our telecommunications companies have accelerated mobile adoption in asia. our diverse teams are dedicated to broadening access to life-changing innovations and advancing national digital agendas with a firm commitment to responsible business. with operations in bangladesh, malaysia, pakistan and thailand, telenor asia is headquartered in singapore and part of telenor group, which is listed on the oslo stock exchange under the ticker tel. true corporation formed. #1 operator in thailand. (dtac merged with true). celcomdigi established. #1 operator in malaysia. (digi merged with celcom). collaborating behind the scenes helps connect more telcos to the digital universe, says telenor linx 22 december 2023. with more and more telco groups focused on building scale, are partnerships crucial for telcos to. and telenor asia's digital lives dec.",telecommunication services,telenorasia.com,https://telenorasia.com/,True,True,True,True,2,True
telenor real estate as,norway,viken,bærum,telenor,norway,viken,bærum,"telenor asa ( or ) is a norwegian majority state-owned multinational telecommunications company headquartered at fornebu in bærum, close to oslo. it is one of the world's largest mobile telecommunications companies with operations worldwide, but focused in scandinavia and asia. it has extensive broadband and tv distribution operations in four nordic countries, and a 10-year-old research and business line for machine-to-machine technology. telenor owns networks in 8 countries. telenor is listed on the oslo stock exchange and had a market capitalization in november 2015 of kr 225 billion, making it the third largest company listed on the ose after dnb and equinor (previously known as statoil).",telecommunication services,telenor.com,http://www.telenor.com/,True,True,True,True,2,True
telenor real estate as,norway,viken,bærum,telenor expo,norway,viken,bærum,"telenor expo multimedia is an inhouse creative ""agency"" and we produce special tailored multimedia material. we produce a variety of films and 3d animations. we also have a green screen tv studio which is ideal for media training, talk shows, quiz shows, product/service demos, speeches and other recordings. we also give advice on storytelling and message. we can produce tailor made invitations, flyers, roll-ups, programmes, cards etc. we design and produce web pages and web apps for event registration and information. we also deliver mobile communication solutions to share information before, during and after events. the perfect venue for meetings and events. telenor expo and the hub is the conference and meeting centres for telenor group and residents located at snarøyveien 30 at fornebu, 10 km outside oslo. the purpose of telenor expo and the hub is to be a professional conference centre for telenor group. telenor expo and the hub offers a variety of services related to meeting and events, content and multimedia production and has a dedicated staff that will support you through your meeting, event or conference.",entertainment,telenorexpo.no,https://www.telenorexpo.no/,True,True,True,True,2,True
telenor real estate as,norway,viken,bærum,telenor tracking,norway,viken,bærum,"telenor tracking solutions as specializes in the development and distribution of the leading pet-tracking iot/gps service mitt spor. the initiative started in telenor norway in 2017 and has since become a company within telenor amp. our mission is to create a better life for our pets with iot and gps solutions, providing them with real-time insights into their pets' whereabouts, health, and activity levels. headquartered on the telenor campus at fornebu, norway, telenor tracking solutions takes pride in its roots. we strive to make a positive impact on the local and broader community by promoting responsible pet ownership and leveraging technology for the greater good. mitt spor gps tracker: state-of-the-art gps collars ensuring real-time location tracking and activity monitoring. mitt spor app: intuitive mobile application for seamless interaction with your pet's data. we have partnered with dyreid, owned by the norwegian veterinary association. they are the leading company in chip and data-gathering of pets in norway – to ensure that our pets live their best and healthiest lives.",software & it services,telenortracking.no,https://telenortracking.no/,True,True,True,True,2,True
telenor shared services as,norway,viken,bærum,telenor cloud services as,norway,viken,bærum,,,,,True,True,True,True,3,False
telenor shared services denmark a/s,denmark,north denmark region,aalborg,ansigtsproteser dk,denmark,north denmark region,aalborg,"vores geografiske arbejdsområde er jylland og fyn, og vi udfører vores arbejde i samarbejde med og efter henvisning fra lægerne på hospitalerne i dette område. ansigtsproteser dk aps drives i dag af anaplastolog eli garvik, som overtog virksomheden i 2019 efter protesekonsulent birgit søgård i århus. eli garvik er indehaver af en kandidatgrad i anaplastologi ved kings college i london, og har mange års erfaring med at lave ansigtsproteser. vi fremstiller ansigtsproteser i silicone til patienter der har mistet ører, øjne, næser og større ansigtsdele, samt acryl øjenproteser.",medical equipment & supplies,ansigtsproteser.dk,http://ansigtsproteser.dk/,True,True,True,True,8,True
telenor software lab as,norway,viken,bærum,telenor software lab as tsl,norway,viken,bærum,,containers & packaging,minepapir.no,https://minepapir.no/,True,True,True,True,4,False
telenor svalbard as,norway,,,svalbard,norway,oslo,oslo,"check out remaining svalbard coins for sale on opensea at fixed prices here. read all about the design of our ""monetary"" nfts here. cool, cold news: svalbard money notes and coins stored for eternity in arctic world archive in mine 3, longyear city. the money was founded on coal pits, mining and proof of work. now you can generate your own digital svalbard money based on the ethereum blockchain platform. you can buy ether online. money is what money does. radioactive podcasts about svalbard, mining, money and blockchain technology. buy art based on energy, cryptocurrency and svalbard notes. download the typeface grumant bold and write like a miner. read and learn how to generate, buy and sell digital reproductions of svalbard notes. you can also purchase notes from other marketplace users. technically, the digital svalbard notes are based on a smart contract on the ethereum blockchain. you will need coal and ether (the cryptocurrency used by the ethereum blockchain) in order to create – generate – digital svalbard notes.",investment firms & consultants,svalbard.money,https://www.svalbard.money/,True,False,False,True,2,True
telenor svalbard as,norway,,,svalbard,norway,svalbard,longyearbyen,"un punto di riferimento autorevole per tutti gli appassionati delle svalbard. svalbard.it non è solo un sito web ricco di informazioni, ma una vera e propria porta d'accesso all'arcipelago delle svalbard. immergerti nella bellezza di queste isole incontaminate grazie a un'ampia galleria di foto e video ad alta risoluzione , scattati da fotografi professionisti e viaggiatori appassionati. trovare ispirazione e consigli pratici nel nostro blog , aggiornato con articoli e news su eventi, attività e curiosità legate alle svalbard. svalbard.it: il tuo partner ideale per un viaggio indimenticabile alle svalbard. svalbard crociera breve 2025 con guida a bordo in italiano, 23ago. escursioni guidate, volo da roma, pensione completa. se stai cercando un'esperienza fuori dal comune, un viaggio breve alle svalbard è la risposta. le svalbard sono, ovviamente, influenzate dalla loro elevata latitudine (posizionata tra 74 e 81 nord) e da un clima tipicamente artico con inverni freddi ed estati fresche, dove la temperatura me.",passenger transport services,svalbard.it,https://svalbard.it/,True,False,False,True,2,True
telenor svalbard as,norway,,,svalbard adventures,norway,svalbard,longyearbyen,svalbard er et minne for livet og en gave litt utenom det vanlige. vi tilrettelegger for store øyeblikk og nære opplevelser.,travel agencies,svalbardadventures.com,https://svalbardadventures.com/,True,False,False,True,2,True
teleteamet a/s,denmark,region of southern denmark,odense kommune,aller leisure,denmark,region of southern denmark,odense kommune,"aller leisure a/s is a danish owned travel group with travel agencies offering mainly extraordinary group travels but also individually designed travels in both denmark, europe, and the rest of the world giving our thousands of guests unique and unforgettable experiences. our travel agencies include gislev rejser, nilles rejser, kulturrejser europa, stjernegaard rejser, nyhavn rejser, aller travel, gaia travel and let's do travel. furthermore, aller leisure a/s owns the company billetkontoret which works as a joint ticket office for our travel agencies. with strong roots in funen, denmark and travel experience since 1946 gislev rejser has developed into one of denmark's largest travel agencies focusing on group travels in europe and the rest of the world. our recipe is a unique mix of curiosity, presence, focus on healthy travel communities, and capable tour guides keeping up with time. group travels with culture in focus. travels with soul and contents. this is the best way to describe kulturrejser europa, who arranges group travels from denmark and sweden focusing on culture for guests both curious and eager to travel.",travel agencies,allerleisure.com,https://allerleisure.com/,True,True,True,True,4,True
teleteamet a/s,denmark,region of southern denmark,odense kommune,sportson,denmark,region of southern denmark,odense kommune,"dyk ned i vores sortiment, og gør din pilates-rutine endnu mere fabulous. vi sørger altid for sikker og hurtig levering til dig.",sporting goods,sportson.dk,https://sportson.dk/,True,True,True,True,4,True
teliti teknik sdn bhd,malaysia,selangor,shah alam,teliti teknik,malaysia,selangor,sungai buloh,"no: 684326-x (ttsb), incorporated in mac 2005, is a fully bumiputra company that registered with construction industry development board (cidb), pusat khidmat kontraktor (pkk), suruhanjaya perkhidmatan air negara (span) and suruhanjaya tenaga (st). ttsb specializes in civil infrastructure, plan & design, testing & commissioning for fiber optic outside plant network and fiber optic network maintenance. with our years of project throughout peninsular malaysia, ttsb already deliver more than 336,510 meter civil infrastructure for telecommunication, electric utility and water industries 
via horizontal directional drilling (hdd), micro trenching & conventional trenching method. since 2007, we have build more than 336,510+ meter civil infrastructure via horizontal directional drilling (hdd), micro trenching and conventional trenching method across peninsular malaysia.",telecommunication services,telititeknik.com.my,http://www.telititeknik.com.my/,True,True,False,True,4,False
textilia group a/s,denmark,capital region of denmark,egedal municipality,textilia group a s skovlunde - restauration & catering,denmark,capital region of denmark,ballerup,,cleaning services,,,True,True,False,True,10,False
thailife insurance public company limited,thailand,bangkok,bangkok,thai life insurance,thailand,bangkok,bangkok,"thai life insurance public co. ltd or simply thai life insurance is the first thai insurance company. the company was founded in 1942 and is headquartered in bangkok, thailand. it was one of largest insurance companies in thailand. nowadays it is a financial services group in thailand with the slogan ''thai life insurance. life, beside you.",insurance,thailife.com,http://www.thailife.com/,True,True,True,True,2,True
thales dis sweden ab,sweden,stockholm county,stockholm,thales sverige ab.,sweden,stockholm county,stockholms kommun,,,,,True,True,False,True,1,False
tinex group as,norway,oslo,oslo,tinex group,norway,oslo,oslo,"tinex group as is a holding company for the company tinex as.tinex group as is also a local norwegian company that represents international companies within the areas of industry and communications business. tinex, founded in 1991, is a local norwegian full-service technology company that represents international companies within the areas of defence & security and public transport. connecting world leading producers into the governmental and the professional market, in combination with service and competence is our expertise. tinex are combining the know-how to design, develop and implement overall system solutions by integrating across all levels – be it platforms, equipment or services or on site.",telecommunication services,tinexgroup.no,https://www.tinexgroup.no/,True,True,True,True,4,True
tm technology services sdn. bhd.,malaysia,kuala lumpur,kuala lumpur,tm management services,malaysia,kuala lumpur,kuala lumpur,"apart from company registration services, we also provide advisory services on compliance requirements and corporate governance; maintenance of statutory records; filing of returns to the relevant authorities; attendance and preparation of minutes for directors and shareholders' meetings; appointment of directors; provision of registered office. we are qualified professionals to serve as company secretaries under the companies act of 2016. the hr and payroll services we provide:- computation of the company's payroll (i.e. monthly salary, allowances, and incentives). to arrange the remittance of salary, allowances, and incentives to respective employees of the company based on an agreed timeline. invest your time and efforts on running your business. our team offers accounting, documentation, and bookkeeping services to small or medium-sized companies in kuala lumpur, selangor, and beyond, whether they are newly set up companies, existing ones, or backlogged accounting. with our company structure setup service in kl, we have years of experience in getting through with the smooth implementation and setup of a near-perfect company structure and also provide accounting structure setup services to small and medium-sized companies throughout kuala lumpur and selangor.",accountants & tax services,tmmgtservices.com.my,https://tmmgtservices.com.my/,True,True,True,True,4,True
tongyu communication inc.,china,guangdong province,guzhen,tongyu communication,china,guangdong province,zhongshan,,electrical & electronic equipment,tycc.cn,https://tycc.cn/,True,True,False,True,2,False
tp link international ltd.,hong kong,hong kong,kowloon,link logistics international network,hong kong,hong kong,kowloon,"link is an international network of independent forwarders, collectively taking care of millions of pounds of cargo transported by sea, air, and road. the network was officially founded in 1994 by various founding members and has since become a globally acknowledged and recognized organization. link global partners currently operate from approximately 240 offices in over 63 countries worldwide, offering their customers global advantages with a local, personal touch. all link global partners and their employees share a passion for transport, in-depth knowledge of their industry, customs matters, legislation, and global transportation developments. link is an exclusive network with only one member per country.",,,,True,True,True,True,2,True
"tradium, erhvervsskole og - gymnasier, randers s/i",denmark,central denmark region,randers,tradium mariagervej randers kom,denmark,central denmark region,randers,,,,,True,True,True,True,5,False
transmode systems ab,sweden,stockholm county,stockholm,transmode,sweden,stockholm county,stockholm,transmode was acquired by infinera in 2015. infinera is a global provider of packet-optical networking solutions.,telecommunication services,transmode.com,https://www.transmode.com/,True,True,True,True,2,True
trend micro (singapore) pte. ltd.,singapore,central,singapore,touch of trend singapore,singapore,central,singapore,"touch of trend is created by well-known myanmar celebrity fashion & make-up artist khin san win & two myanmar aspiring business ladies from singapore. we aim to provide custom, unique & memorable wedding experience. a legend in myanmar's film and arts scene, she's a top makeup artist, fashion designer, and hair specialist with three decades of dazzling experience, trusted by countless celebrities. a devoted homemaker and proud mother of two is transforming her lifelong passion into a glamorous venture, offering bespoke bridal services to both local and international clientele, bringing dreams to life with elegance and flair. step inside a world of true elegance and uncompromisingly modern wedding dress designs. our gowns are handpicked by our ceo and chief beautician. modern, fairytale or timeless. different themes available to suit your preference or get inspiration.",clothing,totbridal.sg,https://totbridal.sg/,True,True,True,True,2,True
trifork a/s,denmark,central denmark region,aarhus,trifork academy,denmark,central denmark region,aarhus,"at trifork academy you can expect it trainings at the highest level taught by hand picked experts from the it business. trifork academy is a part of trifork a/s, a software development company with branches around the world. trifork adacemy takes care of it education internally and externally. primarily it trainings, both technical and process training. and we help organize and run the software development conferences goto. at our trainings we always have a hands-on approach to training. our technical trainings are by default taught by trifork's own developers giving attendees an unique chance to get practical pointers from trainers who use the framework on a daily basis. at our trainings and our conferences you can expect to see authors of important books or inventors of frameworks among the speakers/ trainers. we aim for the sky of the it world. you are welcome to sign up to our newsletter to get continuously news about our trainings and conferences.",professional schools,triforkacademy.dk,https://triforkacademy.dk/,True,True,True,True,6,True
true move h universal communication co ltd,thailand,bangkok,bangkok,true move h,thailand,bangkok,bang rak,"truemove h is a mobile telecommunication operator provided by real move co., ltd. and true move h universal communication co., ltd. (formerly real future co., ltd.), subsidiaries of true corporation. it is the second largest operator in thailand. real move is a mobile virtual network operator that uses cat telecom's 850 mhz network, acquired from hutchison cat wireless multimedia ltd (hutch). true move h uses 900 mhz, 1800 mhz and 2100 mhz, which licenses were granted by thailand's national broadcasting and telecommunications commission.",telecommunication services,truecorp.co.th,https://www.truecorp.co.th/,True,True,False,True,5,True
trustzone a/s,denmark,capital region of denmark,copenhagen,trustzone,denmark,capital region of denmark,copenhagen,"trustzone is scandinavia’s largest ssl/tls certificate vendor and a leading provider of scalable pki and iot solutions for encryption, authentication, and automated certificate lifecycle management. with a full suite of compatibility-optimized, fully scalable certificate products and solutions, we offer custom options for companies and organizations across industries. our options fit all company sizes — from small, one-person businesses and startups needing one or two ssl/tls certificates to large international companies looking for full-scale, enterprise-grade solutions. 3,000+ companies of all sizes have already trusted us with their certificates, and more than 80% of the danish banking sector is protected by trustzone certificates.",telecommunication services,trustzone.com,https://trustzone.com/,True,True,True,True,4,True
tt-netvaerket p/s,denmark,capital region of denmark,copenhagen,s.h. juridisk rådgivning,denmark,capital region of denmark,copenhagen,"juridisk rådgivning tager vi hånd om dine problemer og spørgsmål ud fra en holdning om, at alle fortjener den bedst mulige rådgivning uanset om du ønsker rådgivning ift. testamente, familiesammenføring eller ejer en virksomhed. har du brug for en ægtepagt. hvem har behov for en samejeoverenskomst. en samejeoverenskomst er en aftale mellem to eller flere parter, som sammen ejer en fast ejendom f.eks for ugifte samlever, der sammen køber en fælles bolig. læs mere om samejeoverenskomst. har i ikke testamente, og har fælles eller sammenbagte børn, er det arveloven der bestemmer at børnene altid arver alt fra den biologiske forælder. læs mere om udvidet samlevertestamente. hvis du ønsker at besøge danmark for en kort periode, og er du statsborger i et visumpligtigt land, skal du have et visum. læs mere om turist og besøgsvisum. ønsker du at opnå permanent opholdstilladelse. du har mulighed for at opnå permanentet opholdstilladelse i danmark, når du har haft tidsbegrænset opholdstilladelse i danmark i mindst 8 år. læs mere om permanent opholdstilladelse.",lawyers,sh-juridisk.com,https://sh-juridisk.com/,True,True,True,True,4,True
tutela technologies ltd.,canada,british columbia,victoria,tutela,canada,british columbia,victoria,"tutela exists to help improve the world's networks. tutela is an independent crowdsourced data company with a global panel of over 300 million smartphone users. we gather information on mobile infrastructure and test wireless experience, helping organizations in the mobile industry to understand and improve the world's networks. tutela collects data and runs network tests via software embedded in a diverse range of over 3000 consumer applications to enable the measurement of real-world quality of experience of mobile users, 24/7. using our insights, we enable mobile enterprises to benchmark, compare, and understand the mobile industry, and inform decisions in network and infrastructure planning and optimization. all of this translates to better networks that deliver a reliable quality of experience for consumers, wherever and whenever they use their devices. we ensure that our software has minimal impact on mobile device performance and data usage. through partnerships with leading application publishers, we sample data from millions of real-world users.",telecommunication services,tutela.com,https://www.tutela.com/,True,True,True,True,2,True
txo systems ltd,united kingdom,wales,chepstow,txo systems,united kingdom,wales,chepstow,"as the no.1 alternative to the oem, we specialise in providing multi-vendor refurbished telecom hardware & critical communications solutions.",telecommunication services,txo.com,https://www.txo.com/,True,True,True,True,3,False
uipath srl,romania,bucharest,bucharest,uipath foundation,romania,bucharest,bucharest,"one day, you go to camp, or attend an online webinar, and you meet a volunteer. the conversation that follows eases your mind, transforming uncertainties into hopeful dreams for the future and empowering you to move forward and reach for the stars. it's the push you needed to change your path. we focus on identifying children from communities that experience poverty and exclusion in romania and india (aged 11 to 17) and activate their potential through a long - term 360-degree support system that addresses the challenges of child deprivation. together with our strategic partner, ovidiu ro association, we focus on offering children born in poor families the chance for a good start in school and in life, by ensuring their access to quality early education and by exposing them to age-appropriate educational resources and tools. the program's key indicators. we aim to improve the quality of education in underprivileged communities, by working closely with teachers and help them better serve the educational needs of the children.",social services,uipathfoundation.com,https://uipathfoundation.com/,True,True,True,True,2,False
unit trust of pakistan,pakistan,sindh,saddar town,uniteam,pakistan,sindh,saddar town,"uniteam was established in 1989, as an independent inspection company with a motive to provide third party quality assurance & quality control (qa/qc) inspection services in pakistan & abroad through our affiliates.. gafta certification: strengthening uniteam's position as a trusted inspection service for the global grain and feed trade achieving gafta certification is a significant milestone for uniteam, cementing our reputation as a reliable and trusted inspection service for the global grain and feed trade industry. this prestigious certification demonstrates our compliance with gafta's rigorous standards for sampling, weighing, and analysis, ensuring that our clients receive the highest level of trade compliance and quality assurance. our certified services help mitigate trade risks, ensure regulatory compliance, and deliver trusted results that improve operational efficiency. by choosing uniteam, clients benefit from expert inspection services that are in line with global standards and best practices in the commodity market.",engineering services,uniteam.com.pk,http://uniteam.com.pk/,True,True,True,True,2,True
utel as,norway,agder,grimstad,utel as,norway,agder,grimstad,"utel specializes in developing advanced network monitoring, fraud detection and quality assurance solutions for communication service providers (csps) worldwide. our cutting-edge technology empowers telecom operators to gain in-depth network insights, streamline operations, and enhance defenses against fraudulent activities. as a subsidiary of alytic, which is fully owned by arendals fossekompani, we leverage extensive industry expertise and robust financial backing to deliver exceptional services to our clients.",telecommunication services,utel.tech,https://utel.tech/,True,True,True,True,3,True
vantiva technologies,france,ile-de-france,paris,vantiva,france,ile-de-france,issy-les-moulineaux,"vantiva sa, formerly technicolor sa, thomson sarl, thomson sa, and thomson multimedia, is a french multinational corporation that provides creative services and technology products for the communication, media and entertainment industries. vantiva is headquartered in paris, with offices in rennes, beijing, seoul, chennai, edegem (a suburb of antwerp), norcross, georgia (u.s), and memphis, tennessee. on 27 january 2010, thomson multimedia changed its name to technicolor sa, re-branding the entire company after its us film technology subsidiary. thomson's us subsidiary became technicolor usa, inc.",telecommunication services,vantiva.com,http://www.vantiva.com/,True,True,False,True,2,True
varsta software,finland,pirkanmaa,tampere,varsta petri,finland,uusimaa,helsinki,,,,,True,False,False,True,1,False
vertiv energy private limited,india,maharashtra,thane,vertiv energy private limited,india,maharashtra,pune,,finishing contractors,,,True,True,False,True,2,False
viaplay group ab (publ),sweden,stockholm county,stockholm,viaplay group,sweden,stockholm county,stockholm,"viaplay group ab, formerly known as nordic entertainment group ab (nent group), is a swedish media and entertainment company headquartered in stockholm. the company operates the video streaming services viaplay, advertising-funded tv and radio channels, as well as the studio production company viaplay studios. viaplay group was founded in 2018 as a spinoff from mtg. viaplay group's first day as a publicly traded company was on 28 march 2019 listed on the stockholm stock exchange.",media companies,viaplaygroup.com,https://www.viaplaygroup.com/en,True,True,True,True,4,True
virtual world (pvt.) limited,pakistan,,,tracking world,pakistan,punjab,lahore,alpha track is a logistics company that provides fleet management and vehicle tracking services for enterprises.,software & it services,trackingworld.com.pk,https://trackingworld.com.pk/,True,False,False,True,2,False
virtual world (pvt.) limited,pakistan,,,tape world,pakistan,sindh,karachi,"our research and development department is constantly engaged in product innovation and research of new applications, creating prototypes and conducting experiments in the laboratory.",adhesives & paints,tapeworld.com.pk,https://tapeworld.com.pk/,True,False,False,True,2,False
voxogo aps,denmark,capital region of denmark,copenhagen,voxogo aps. store kongensgade,denmark,capital region of denmark,copenhagen,"se teams presence i salesforce og viderestil til den rette medarbejder. alt fra telefoni, chat og mail til fildeling og videomøder på samme platform. super simpelt telefonmøde for din virksomhed. voxogo leverer samlede samarbejdsløsninger til din virksomheds interne og eksterne kommunikationskanaler. vi betjener mere end 15.000 kunder i danmark, norden og resten af verden.",telecommunication services,voxogo.com,https://voxogo.com/,True,True,True,True,2,True
watchdata technologies pte ltd,singapore,central,singapore,watchdata,singapore,central,singapore,"beijing watchdata co., ltd. (referred to as ""watchdata"") was founded in 1994, with its headquarters located in beijing. its full range of products and solutions are widely applied in over 70 countries and regions worldwide, successfully serving customers in various industries, including telecommunications, finance, transportation, government, and public utilities. watchdata offers a comprehensive product line that includes smart mobile terminals, mobile payments, financial ic cards, mobile communication sim cards, transportation cards, financial and social security cards, online banking security authentication devices, high-speed highway toll collection systems (etc), digital car keys, card readers, and more. watchdata is dedicated to providing end-to-end solutions to its customers, covering hardware, secure operating systems, applications, personalization, remote management, key management, and other services. watchkey and watchkey ocl. a mobile security solution ensuring secure mobile internet applications with a user-friendly experience.",telecommunication services,xunlehongbei.com,http://ww12.xunlehongbei.com/?usid=15&utid=26722604154,True,True,True,True,1,True
wateen solutions (pvt.) limited,pakistan,punjab,lahore,wateen electronics,pakistan,punjab,lahore,,food producers & distributors,,,True,True,True,True,1,False
